#FamilyID	pvalue	Significant at 0.05
OG0006427	0.702	n
OG0006428	0.983	n
OG0006429	0.539	n
OG0006430	0.603	n
OG0006431	0.585	n
OG0006432	0.658	n
OG0006433	0.848	n
OG0006434	0.896	n
OG0006436	0.896	n
OG0006437	0.603	n
OG0006438	0.153	n
OG0006439	0.898	n
OG0006440	0.985	n
OG0006442	0.898	n
OG0006443	0.983	n
OG0006444	0.898	n
OG0006445	0.983	n
OG0006447	0.357	n
OG0006448	0.837	n
OG0006449	0.725	n
OG0006450	0.984	n
OG0006451	0.985	n
OG0006452	0.988	n
OG0006454	0.725	n
OG0006455	0.984	n
OG0006456	0.983	n
OG0006457	0.855	n
OG0006458	0.983	n
OG0006459	0.896	n
OG0006460	0.3	n
OG0006461	0.985	n
OG0006462	0.983	n
OG0006463	0.988	n
OG0006464	0.944	n
OG0006465	0.603	n
OG0006466	0.376	n
OG0006467	0.983	n
OG0006468	0.983	n
OG0006469	0.675	n
OG0006470	0.983	n
OG0006471	0.988	n
OG0006472	0.898	n
OG0006473	0.983	n
OG0006474	0.898	n
OG0006475	0.985	n
OG0006476	0.898	n
OG0006477	0.985	n
OG0006478	0.988	n
OG0006479	0.984	n
OG0006480	0.697	n
OG0006481	0.983	n
OG0006482	0.898	n
OG0006483	0.331	n
OG0006484	0.983	n
OG0006485	0.988	n
OG0006486	0.896	n
OG0006487	0.971	n
OG0006488	0.004	y
OG0006489	0.984	n
OG0006490	0.984	n
OG0006492	0.898	n
OG0006494	0.422	n
OG0006495	0.985	n
OG0006496	0.988	n
OG0006497	0.962	n
OG0006498	0.983	n
OG0006499	0.898	n
OG0006500	0.896	n
OG0006502	0.623	n
OG0006504	0.988	n
OG0006506	0.91	n
OG0006507	0.988	n
OG0006508	0.983	n
OG0006510	0.424	n
OG0006511	0.983	n
OG0006512	0.984	n
OG0006513	0.983	n
OG0006514	0.898	n
OG0006515	0.984	n
OG0006516	0.646	n
OG0006517	0.988	n
OG0006518	0.233	n
OG0006519	0.896	n
OG0006520	0.633	n
OG0006521	0.809	n
OG0006524	0.896	n
OG0006525	0.725	n
OG0006526	0.983	n
OG0006527	0.983	n
OG0006528	0.984	n
OG0006529	0.898	n
OG0006530	0.575	n
OG0006531	0.565	n
OG0006532	0.565	n
OG0006533	0.633	n
OG0006534	0.898	n
OG0006536	0.71	n
OG0006537	0.988	n
OG0006538	0.66	n
OG0006539	0.984	n
OG0006540	0.575	n
OG0006541	0.985	n
OG0006542	0.985	n
OG0006543	0.984	n
OG0006544	0.898	n
OG0006545	0.985	n
OG0006547	0.908	n
OG0006548	0.682	n
OG0006549	0.985	n
OG0006550	0.985	n
OG0006551	0.985	n
OG0006552	0.988	n
OG0006553	0.985	n
OG0006554	0.983	n
OG0006555	0.62	n
OG0006556	0.384	n
OG0006557	0.332	n
OG0006558	0.868	n
OG0006559	0.848	n
OG0006560	0.988	n
OG0006561	0.983	n
OG0006562	0.896	n
OG0006563	0.9	n
OG0006564	0.898	n
OG0006565	0.988	n
OG0006566	0.341	n
OG0006567	0.985	n
OG0006568	0.912	n
OG0006569	0.848	n
OG0006570	0.896	n
OG0006571	0.984	n
OG0006573	0.898	n
OG0006574	0.983	n
OG0006575	0.697	n
OG0006576	0.984	n
OG0006577	0.985	n
OG0006578	0.896	n
OG0006579	0.896	n
OG0006580	0.983	n
OG0006581	0.944	n
OG0006582	0.984	n
OG0006583	0.988	n
OG0006584	0.991	n
OG0006585	0.984	n
OG0006586	0.985	n
OG0006587	0.36	n
OG0006588	0.896	n
OG0006589	0.984	n
OG0006590	0.939	n
OG0006591	0.898	n
OG0006592	0.985	n
OG0006593	0.352	n
OG0006594	0.984	n
OG0006595	0.988	n
OG0006596	0.402	n
OG0006597	0.896	n
OG0006598	0.988	n
OG0006599	0.842	n
OG0006600	0.687	n
OG0006602	0.384	n
OG0006604	0.985	n
OG0006605	0.984	n
OG0006606	0.599	n
OG0006607	0.193	n
OG0006608	0.896	n
OG0006609	0.896	n
OG0006610	0.896	n
OG0006611	0.988	n
OG0006612	0.863	n
OG0006614	0.988	n
OG0006615	0.985	n
OG0006616	0.898	n
OG0006617	0.984	n
OG0006618	0.984	n
OG0006619	0.898	n
OG0006620	0.988	n
OG0006621	0.988	n
OG0006622	0.685	n
OG0006623	0.984	n
OG0006624	0.984	n
OG0006625	0.985	n
OG0006626	0.988	n
OG0006627	0.988	n
OG0006628	0.211	n
OG0006629	0.984	n
OG0006630	0.991	n
OG0006631	0.442	n
OG0006632	0.991	n
OG0006633	0.985	n
OG0006634	0.988	n
OG0006635	0.984	n
OG0006636	0.086	n
OG0006638	0.683	n
OG0006640	0.896	n
OG0006641	0	y
OG0006642	0.898	n
OG0006643	0.956	n
OG0006644	0.898	n
OG0006645	0.898	n
OG0006647	0.985	n
OG0006648	0.898	n
OG0006649	0.984	n
OG0006650	0.984	n
OG0006651	0.984	n
OG0006652	0.898	n
OG0006653	0.896	n
OG0006654	0.662	n
OG0006655	0.984	n
OG0006656	0.991	n
OG0006659	0.984	n
OG0006660	0.985	n
OG0006661	0.635	n
OG0006662	0.983	n
OG0006663	0.991	n
OG0006664	0.988	n
OG0006665	0.985	n
OG0006666	0.948	n
OG0006667	0.991	n
OG0006668	0.371	n
OG0006669	0.896	n
OG0006670	0.427	n
OG0006671	0.908	n
OG0006672	0.984	n
OG0006673	0.944	n
OG0006674	0.867	n
OG0006675	0.984	n
OG0006676	0.983	n
OG0006677	0.898	n
OG0006678	0.983	n
OG0006679	0.896	n
OG0006680	0.009	y
OG0006681	0.539	n
OG0006682	0.984	n
OG0006683	0.984	n
OG0006684	0.898	n
OG0006685	0.984	n
OG0006686	0.599	n
OG0006687	0.988	n
OG0006688	0.153	n
OG0006689	0.983	n
OG0006690	0.896	n
OG0006691	0.896	n
OG0006692	0.983	n
OG0006693	0.983	n
OG0006694	0.675	n
OG0006695	0.988	n
OG0006696	0.984	n
OG0006697	0.983	n
OG0006698	0.855	n
OG0006699	0.985	n
OG0006700	0.983	n
OG0006701	0.847	n
OG0006702	0.983	n
OG0006703	0.402	n
OG0006704	0.983	n
OG0006706	0.988	n
OG0006707	0.379	n
OG0006708	0.983	n
OG0006709	0.985	n
OG0006711	0.984	n
OG0006712	0.896	n
OG0006713	0.984	n
OG0006714	0.984	n
OG0006715	0.88	n
OG0006716	0.988	n
OG0006717	0.837	n
OG0006718	0.97	n
OG0006719	0.575	n
OG0006720	0.985	n
OG0006721	0.991	n
OG0006722	0.983	n
OG0006723	0.983	n
OG0006724	0.988	n
OG0006725	0.687	n
OG0006726	0.868	n
OG0006727	0.964	n
OG0006728	0.855	n
OG0006729	0.842	n
OG0006730	0.898	n
OG0006731	0.341	n
OG0006732	0.985	n
OG0006733	0.983	n
OG0006734	0.944	n
OG0006735	0.896	n
OG0006736	0.985	n
OG0006738	0.422	n
OG0006739	0.988	n
OG0006740	0.171	n
OG0006741	0.999	n
OG0006742	0.984	n
OG0006743	0.887	n
OG0006744	0.984	n
OG0006745	0.985	n
OG0006746	0.896	n
OG0006747	0.983	n
OG0006748	0.983	n
OG0006749	0.988	n
OG0006750	0.697	n
OG0006751	0.603	n
OG0006752	0.983	n
OG0006753	0.983	n
OG0006754	0.985	n
OG0006755	0.988	n
OG0006756	0.983	n
OG0006757	0.896	n
OG0006758	0.983	n
OG0006759	0.988	n
OG0006760	0.983	n
OG0006761	0.985	n
OG0006762	0.025	y
OG0006763	0.984	n
OG0006764	0.988	n
OG0006765	0.988	n
OG0006766	0.983	n
OG0006767	0.988	n
OG0006769	0.005	y
OG0006770	0.416	n
OG0006771	0.898	n
OG0006772	0.983	n
OG0006774	0.619	n
OG0006775	0.898	n
OG0006776	0.984	n
OG0006777	0.983	n
OG0006778	0.896	n
OG0006781	0.896	n
OG0006782	0.988	n
OG0006783	0.319	n
OG0006784	0.55	n
OG0006785	0.898	n
OG0006786	0.988	n
OG0006787	0.645	n
OG0006788	0.983	n
OG0006789	0.984	n
OG0006790	0.962	n
OG0006791	0.985	n
OG0006792	0.447	n
OG0006793	0.924	n
OG0006794	0.988	n
OG0006795	0.984	n
OG0006796	0.332	n
OG0006797	0.585	n
OG0006798	0.898	n
OG0006799	0.984	n
OG0006800	0.983	n
OG0006801	0.985	n
OG0006802	0.988	n
OG0006804	0.686	n
OG0006805	0.983	n
OG0006806	0.984	n
OG0006807	0.984	n
OG0006808	0.988	n
OG0006809	0.585	n
OG0006810	0.966	n
OG0006811	0.562	n
OG0006812	0.966	n
OG0006813	0.984	n
OG0006815	0.896	n
OG0006816	0.984	n
OG0006817	0.984	n
OG0006818	0.539	n
OG0006819	0.962	n
OG0006820	0.988	n
OG0006821	0.988	n
OG0006822	0.983	n
OG0006823	0.073	n
OG0006824	0.855	n
OG0006825	0.196	n
OG0006826	0.658	n
OG0006827	0.983	n
OG0006828	0.988	n
OG0006829	0.985	n
OG0006830	0.985	n
OG0006831	0.157	n
OG0006832	0.988	n
OG0006833	0.991	n
OG0006834	0.983	n
OG0006835	0.66	n
OG0006836	0.984	n
OG0006837	0.988	n
OG0006838	0.896	n
OG0006839	0.896	n
OG0006840	0.988	n
OG0006841	0.984	n
OG0006842	0.896	n
OG0006843	0.984	n
OG0006844	0.944	n
OG0006845	0.988	n
OG0006846	0.985	n
OG0006848	0.988	n
OG0006849	0.983	n
OG0006850	0.898	n
OG0006851	0.898	n
OG0006852	0.898	n
OG0006853	0.903	n
OG0006854	0.984	n
OG0006855	0.985	n
OG0006856	0.579	n
OG0006857	0.985	n
OG0006858	0.983	n
OG0006859	0.898	n
OG0006860	0.983	n
OG0006861	0.633	n
OG0006862	0.984	n
OG0006863	0.983	n
OG0006865	0.898	n
OG0006866	0.352	n
OG0006867	0.984	n
OG0006868	0.983	n
OG0006870	0.898	n
OG0006871	0.713	n
OG0006872	0.985	n
OG0006873	0.983	n
OG0006875	0.983	n
OG0006876	0.424	n
OG0006877	0.984	n
OG0006878	0.988	n
OG0006879	0.985	n
OG0006880	0.898	n
OG0006881	0.896	n
OG0006882	0.988	n
OG0006883	0.983	n
OG0006884	0.984	n
OG0006885	0.16	n
OG0006886	0.984	n
OG0006887	0.984	n
OG0006888	0.983	n
OG0006889	0.988	n
OG0006890	0.983	n
OG0006891	0.896	n
OG0006892	0.983	n
OG0006893	0.409	n
OG0006894	0.061	n
OG0006895	0.674	n
OG0006896	0.687	n
OG0006898	0.983	n
OG0006899	0.403	n
OG0006900	0.447	n
OG0006901	0.988	n
OG0006902	0.542	n
OG0006903	0.988	n
OG0006904	0.985	n
OG0006905	0.896	n
OG0006906	0.674	n
OG0006907	0.427	n
OG0006908	0.984	n
OG0006909	0.898	n
OG0006910	0.842	n
OG0006911	0.983	n
OG0006912	0.898	n
OG0006913	0.896	n
OG0006914	0.896	n
OG0006915	0.621	n
OG0006916	0.336	n
OG0006918	0.983	n
OG0006919	0.603	n
OG0006920	0.898	n
OG0006921	0.988	n
OG0006922	0.984	n
OG0006923	0.898	n
OG0006925	0.984	n
OG0006926	0.896	n
OG0006927	0.983	n
OG0006928	0.984	n
OG0006929	0.983	n
OG0006930	0.983	n
OG0006931	0.896	n
OG0006932	0.14	n
OG0006933	0.988	n
OG0006934	0.689	n
OG0006935	0.983	n
OG0006936	0.898	n
OG0006937	0.661	n
OG0006938	0.639	n
OG0006939	0.896	n
OG0006940	0.644	n
OG0006942	0.012	y
OG0006943	0.193	n
OG0006944	0.675	n
OG0006946	0.632	n
OG0006947	0.898	n
OG0006948	0.944	n
OG0006949	0.583	n
OG0006950	0.984	n
OG0006951	0.842	n
OG0006952	0.983	n
OG0006953	0.983	n
OG0006954	0.898	n
OG0006955	0.991	n
OG0006956	0.916	n
OG0006957	0.896	n
OG0006958	0.898	n
OG0006959	0.988	n
OG0006960	0.898	n
OG0006961	0.983	n
OG0006962	0.983	n
OG0006964	0.983	n
OG0006965	0.533	n
OG0006966	0.898	n
OG0006967	0.603	n
OG0006968	0.006	y
OG0006969	0.988	n
OG0006970	0.393	n
OG0006972	0.898	n
OG0006973	0.898	n
OG0006974	0.96	n
OG0006975	0.175	n
OG0006976	0.681	n
OG0006977	0.984	n
OG0006978	0.983	n
OG0006979	0.983	n
OG0006980	0.944	n
OG0006981	0.898	n
OG0006982	0.515	n
OG0006983	0.898	n
OG0006984	0.988	n
OG0006985	0.991	n
OG0006986	0.646	n
OG0006987	0.632	n
OG0006988	0.983	n
OG0006991	0.984	n
OG0006992	0.285	n
OG0006993	0.898	n
OG0006994	0.051	n
OG0006995	0.985	n
OG0006996	0.988	n
OG0006997	0.898	n
OG0006998	0.984	n
OG0006999	0.985	n
OG0007000	0.898	n
OG0007001	0.575	n
OG0007002	0.658	n
OG0007005	0.984	n
OG0007006	0.898	n
OG0007008	0.898	n
OG0007009	0.898	n
OG0007010	0.898	n
OG0007011	0.898	n
OG0007012	0.985	n
OG0007014	0.988	n
OG0007015	0.352	n
OG0007016	0.983	n
OG0007017	0.898	n
OG0007018	0.983	n
OG0007019	0.379	n
OG0007020	0.988	n
OG0007021	0.848	n
OG0007022	0.983	n
OG0007023	0.898	n
OG0007024	0.808	n
OG0007025	0.605	n
OG0007026	0.983	n
OG0007027	0.855	n
OG0007029	0.914	n
OG0007030	0.352	n
OG0007031	0.898	n
OG0007034	0.172	n
OG0007035	0.675	n
OG0007036	0.988	n
OG0007037	0.646	n
OG0007038	0.427	n
OG0007039	0.983	n
OG0007042	0.988	n
OG0007043	0.983	n
OG0007044	0.898	n
OG0007045	0.983	n
OG0007046	0.944	n
OG0007047	0.898	n
OG0007048	0.984	n
OG0007049	0.983	n
OG0007050	0.983	n
OG0007051	0.896	n
OG0007052	0.983	n
OG0007053	0.983	n
OG0007054	0.956	n
OG0007055	0.983	n
OG0007056	0.896	n
OG0007057	0.633	n
OG0007058	0.898	n
OG0007059	0.983	n
OG0007060	0.898	n
OG0007061	0.949	n
OG0007062	0.697	n
OG0007063	0.898	n
OG0007064	0.437	n
OG0007065	0.983	n
OG0007066	0.983	n
OG0007068	0.898	n
OG0007069	0.898	n
OG0007070	0.983	n
OG0007071	0.944	n
OG0007072	0.506	n
OG0007073	0.36	n
OG0007074	0.898	n
OG0007075	0.984	n
OG0007076	0.898	n
OG0007077	0.087	n
OG0007078	0.644	n
OG0007080	0.687	n
OG0007081	0.603	n
OG0007082	0.896	n
OG0007084	0.983	n
OG0007085	0.898	n
OG0007086	0.896	n
OG0007087	0.985	n
OG0007088	0.707	n
OG0007089	0.344	n
OG0007090	0.988	n
OG0007091	0.985	n
OG0007092	0.898	n
OG0007093	0.898	n
OG0007094	0.985	n
OG0007095	0.908	n
OG0007096	0.983	n
OG0007097	0.063	n
OG0007098	0.198	n
OG0007099	0.51	n
OG0007100	0.991	n
OG0007101	0.983	n
OG0007102	0.983	n
OG0007103	0.985	n
OG0007104	0.985	n
OG0007105	0.88	n
OG0007106	0.985	n
OG0007108	0.36	n
OG0007109	0.896	n
OG0007110	0.983	n
OG0007113	0.898	n
OG0007114	0.524	n
OG0007115	0.983	n
OG0007116	0.983	n
OG0007117	0.984	n
OG0007118	0.352	n
OG0007119	0.898	n
OG0007120	0.898	n
OG0007121	0.983	n
OG0007122	0.88	n
OG0007123	0.898	n
OG0007124	0.218	n
OG0007125	0.898	n
OG0007126	0.983	n
OG0007127	0.991	n
OG0007128	0.898	n
OG0007129	0.898	n
OG0007130	0.985	n
OG0007131	0.898	n
OG0007132	0.985	n
OG0007133	0.898	n
OG0007134	0.384	n
OG0007136	0.988	n
OG0007137	0.984	n
OG0007138	0.984	n
OG0007139	0.847	n
OG0007141	0.384	n
OG0007142	0.896	n
OG0007143	0.898	n
OG0007144	0.868	n
OG0007145	0.746	n
OG0007146	0.167	n
OG0007147	0.204	n
OG0007148	0.35	n
OG0007149	0.988	n
OG0007150	0.36	n
OG0007151	0.955	n
OG0007152	0.991	n
OG0007153	0.71	n
OG0007154	0.896	n
OG0007155	0.988	n
OG0007156	0.664	n
OG0007157	0.984	n
OG0007158	0.988	n
OG0007159	0.988	n
OG0007160	0.362	n
OG0007161	0.896	n
OG0007162	0.988	n
OG0007163	0.896	n
OG0007164	0.984	n
OG0007165	0.896	n
OG0007166	0.944	n
OG0007167	0.985	n
OG0007168	0.944	n
OG0007169	0.983	n
OG0007170	0.91	n
OG0007171	0.983	n
OG0007172	0.988	n
OG0007173	0.283	n
OG0007174	0.898	n
OG0007175	0.985	n
OG0007176	0.985	n
OG0007177	0.983	n
OG0007179	0.632	n
OG0007180	0.944	n
OG0007181	0.984	n
OG0007183	0.991	n
OG0007184	0.384	n
OG0007185	0.466	n
OG0007186	0.377	n
OG0007187	0.898	n
OG0007188	0.988	n
OG0007189	0.985	n
OG0007190	0.984	n
OG0007191	0.985	n
OG0007192	0.379	n
OG0007193	0.898	n
OG0007194	0.896	n
OG0007195	0.62	n
OG0007196	0.568	n
OG0007197	0.842	n
OG0007198	0.868	n
OG0007199	0.985	n
OG0007201	0.36	n
OG0007202	0.898	n
OG0007203	0.955	n
OG0007204	0.36	n
OG0007207	0.896	n
OG0007208	0.988	n
OG0007209	0.682	n
OG0007210	0.983	n
OG0007211	0.988	n
OG0007212	0.66	n
OG0007213	0.36	n
OG0007214	0.3	n
OG0007215	0.983	n
OG0007216	0.983	n
OG0007217	0.983	n
OG0007218	0.983	n
OG0007219	0.632	n
OG0007220	0.898	n
OG0007221	0.988	n
OG0007222	0.985	n
OG0007223	0.984	n
OG0007224	0.983	n
OG0007225	0.939	n
OG0007226	0.898	n
OG0007227	0.896	n
OG0007228	0.739	n
OG0007230	0.855	n
OG0007231	0.682	n
OG0007232	0.949	n
OG0007233	0.65	n
OG0007234	0.985	n
OG0007235	0.985	n
OG0007236	0.575	n
OG0007237	0.985	n
OG0007238	0.898	n
OG0007239	0.898	n
OG0007240	0.983	n
OG0007242	0.196	n
OG0007243	0.898	n
OG0007244	0.898	n
OG0007245	0.991	n
OG0007246	0.988	n
OG0007247	0.179	n
OG0007248	0.632	n
OG0007249	0.985	n
OG0007250	0.983	n
OG0007251	0.984	n
OG0007252	0.896	n
OG0007254	0.898	n
OG0007255	0.329	n
OG0007256	0.985	n
OG0007257	0.983	n
OG0007258	0.944	n
OG0007259	0.983	n
OG0007260	0.36	n
OG0007261	0.898	n
OG0007262	0.983	n
OG0007263	0.752	n
OG0007264	0.898	n
OG0007265	0.984	n
OG0007266	0.983	n
OG0007267	0.983	n
OG0007268	0.983	n
OG0007269	0.397	n
OG0007270	0.898	n
OG0007271	0.527	n
OG0007272	0.983	n
OG0007273	0.985	n
OG0007274	0.62	n
OG0007276	0.016	y
OG0007277	0.896	n
OG0007278	0.984	n
OG0007279	0.991	n
OG0007280	0.988	n
OG0007281	0.393	n
OG0007282	0.988	n
OG0007283	0.632	n
OG0007284	0.988	n
OG0007285	0.898	n
OG0007286	0.985	n
OG0007287	0.128	n
OG0007288	0.36	n
OG0007289	0.898	n
OG0007291	0.898	n
OG0007292	0.898	n
OG0007293	0.147	n
OG0007294	0.984	n
OG0007295	0.985	n
OG0007296	0.635	n
OG0007297	0.784	n
OG0007298	0.427	n
OG0007299	0.896	n
OG0007301	0.984	n
OG0007303	0.896	n
OG0007304	0.725	n
OG0007306	0.985	n
OG0007307	0.898	n
OG0007308	0.898	n
OG0007309	0.896	n
OG0007310	0.898	n
OG0007311	0.898	n
OG0007312	0.583	n
OG0007313	0.633	n
OG0007314	0.984	n
OG0007315	0.984	n
OG0007316	0.9	n
OG0007317	0.985	n
OG0007318	0.679	n
OG0007319	0.984	n
OG0007320	0.991	n
OG0007321	0.4	n
OG0007322	0.898	n
OG0007323	0.898	n
OG0007324	0.988	n
OG0007325	0.991	n
OG0007326	0.984	n
OG0007327	0.898	n
OG0007328	0.073	n
OG0007329	0.619	n
OG0007330	0.447	n
OG0007331	0.988	n
OG0007332	0.726	n
OG0007333	0.583	n
OG0007334	0.898	n
OG0007335	0.988	n
OG0007336	0.988	n
OG0007337	0.898	n
OG0007338	0.36	n
OG0007339	0.898	n
OG0007340	0.985	n
OG0007341	0.01	y
OG0007342	0.988	n
OG0007343	0.898	n
OG0007344	0.985	n
OG0007346	0.898	n
OG0007347	0.91	n
OG0007348	0.984	n
OG0007349	0.896	n
OG0007350	0.879	n
OG0007351	0.898	n
OG0007352	0.421	n
OG0007353	0.896	n
OG0007354	0.896	n
OG0007355	0.985	n
OG0007356	0.898	n
OG0007357	0.675	n
OG0007358	0.944	n
OG0007359	0.988	n
OG0007360	0.985	n
OG0007361	0.855	n
OG0007362	0.632	n
OG0007363	0.898	n
OG0007364	0.988	n
OG0007365	0.898	n
OG0007366	0.057	n
OG0007367	0.988	n
OG0007368	0.863	n
OG0007369	0.985	n
OG0007370	0.984	n
OG0007373	0.988	n
OG0007374	0.984	n
OG0007375	0.984	n
OG0007377	0.409	n
OG0007378	0.916	n
OG0007379	0.985	n
OG0007380	0.565	n
OG0007381	0.991	n
OG0007382	0.645	n
OG0007383	0.809	n
OG0007384	0.944	n
OG0007385	0.985	n
OG0007386	0.585	n
OG0007387	0.009	y
OG0007388	0.985	n
OG0007389	0.984	n
OG0007390	0.632	n
OG0007392	0.898	n
OG0007393	0.332	n
OG0007394	0.988	n
OG0007395	0.984	n
OG0007396	0.984	n
OG0007397	0.685	n
OG0007398	0.984	n
OG0007399	0.988	n
OG0007400	0.988	n
OG0007401	0.983	n
OG0007402	0.988	n
OG0007403	0.984	n
OG0007404	0.983	n
OG0007405	0.984	n
OG0007406	0.898	n
OG0007407	0.985	n
OG0007408	0.944	n
OG0007409	0.376	n
OG0007410	0.991	n
OG0007411	0.966	n
OG0007412	0.077	n
OG0007413	0.842	n
OG0007414	0.31	n
OG0007415	0.896	n
OG0007416	0.988	n
OG0007417	0.658	n
OG0007418	0.896	n
OG0007419	0.661	n
OG0007420	0.898	n
OG0007421	0.988	n
OG0007422	0.275	n
OG0007423	0.898	n
OG0007424	0.863	n
OG0007425	0.336	n
OG0007426	0.983	n
OG0007427	0.984	n
OG0007428	0.896	n
OG0007429	0.985	n
OG0007430	0.896	n
OG0007432	0.898	n
OG0007433	0.632	n
OG0007434	0.896	n
OG0007435	0.988	n
OG0007436	0.379	n
OG0007438	0.898	n
OG0007439	0.985	n
OG0007440	0.896	n
OG0007441	0.988	n
OG0007442	0.983	n
OG0007443	0.988	n
OG0007444	0.237	n
OG0007445	0.898	n
OG0007446	0.896	n
OG0007447	0.988	n
OG0007448	0.898	n
OG0007449	0.985	n
OG0007451	0.568	n
OG0007452	0.237	n
OG0007453	0.984	n
OG0007454	0.984	n
OG0007456	0.971	n
OG0007457	0.966	n
OG0007458	0.664	n
OG0007459	0.984	n
OG0007460	0.962	n
OG0007461	0.898	n
OG0007462	0.988	n
OG0007463	0.962	n
OG0007464	0.984	n
OG0007465	0.898	n
OG0007466	0.384	n
OG0007467	0.984	n
OG0007468	0.898	n
OG0007469	0.898	n
OG0007470	0.111	n
OG0007471	0.956	n
OG0007472	0.898	n
OG0007473	0.071	n
OG0007474	0.424	n
OG0007475	0.988	n
OG0007476	0.16	n
OG0007477	0.985	n
OG0007478	0.896	n
OG0007479	0.36	n
OG0007480	0.898	n
OG0007481	0.985	n
OG0007482	0.984	n
OG0007483	0.898	n
OG0007484	0.984	n
OG0007485	0.984	n
OG0007486	0.898	n
OG0007487	0.898	n
OG0007488	0.898	n
OG0007489	0.985	n
OG0007490	0.896	n
OG0007491	0.898	n
OG0007492	0.939	n
OG0007493	0.36	n
OG0007494	0.737	n
OG0007495	0.898	n
OG0007496	0.898	n
OG0007497	0.689	n
OG0007498	0.758	n
OG0007499	0.984	n
OG0007500	0.956	n
OG0007501	0.984	n
OG0007502	0.898	n
OG0007503	0.988	n
OG0007504	0.898	n
OG0007505	0.887	n
OG0007506	0.991	n
OG0007507	0.896	n
OG0007508	0.984	n
OG0007509	0.384	n
OG0007510	0.985	n
OG0007511	0.984	n
OG0007512	0.984	n
OG0007513	0.898	n
OG0007514	0.323	n
OG0007515	0.898	n
OG0007516	0.898	n
OG0007517	0.966	n
OG0007518	0.896	n
OG0007519	0.898	n
OG0007520	0.898	n
OG0007521	0.495	n
OG0007522	0.944	n
OG0007523	0.985	n
OG0007524	0.985	n
OG0007525	0.896	n
OG0007526	0.985	n
OG0007527	0.984	n
OG0007528	0.896	n
OG0007530	0.438	n
OG0007531	0.896	n
OG0007532	0.988	n
OG0007533	0.896	n
OG0007534	0.985	n
OG0007535	0.887	n
OG0007536	0.898	n
OG0007537	0.985	n
OG0007538	0.43	n
OG0007539	0.823	n
OG0007540	0.898	n
OG0007541	0.956	n
OG0007542	0.192	n
OG0007543	0.475	n
OG0007544	0.898	n
OG0007545	0.896	n
OG0007546	0.949	n
OG0007547	0.896	n
OG0007548	0.988	n
OG0007549	0.787	n
OG0007550	0.898	n
OG0007552	0.988	n
OG0007554	0.984	n
OG0007555	0.809	n
OG0007556	0.898	n
OG0007557	0.675	n
OG0007558	0.956	n
OG0007559	0.898	n
OG0007560	0.143	n
OG0007561	0.153	n
OG0007562	0.14	n
OG0007563	0.193	n
OG0007564	0.387	n
OG0007569	0.052	n
OG0007570	0.283	n
OG0007571	0.584	n
OG0007573	0.332	n
OG0007576	0.607	n
OG0007578	0.28	n
OG0007579	0.159	n
OG0007580	0.323	n
OG0007582	0.323	n
OG0007583	0.209	n
OG0007584	0.857	n
OG0007585	0.473	n
OG0007586	0.847	n
OG0007588	0.859	n
OG0007589	0.001	y
OG0007590	0.328	n
OG0007591	0.582	n
OG0007592	0.104	n
OG0007593	0.025	y
OG0007594	0.604	n
OG0007596	0.846	n
OG0007598	0.565	n
OG0007600	0.046	y
OG0007601	0.678	n
OG0007602	0.01	y
OG0007603	0.336	n
OG0007606	0.387	n
OG0007607	0.332	n
OG0007608	0.918	n
OG0007609	0.127	n
OG0007610	0.135	n
OG0007612	0.685	n
OG0007614	0.387	n
OG0007615	0.135	n
OG0007616	0.604	n
OG0007617	0.016	y
OG0007619	0.248	n
OG0007621	0.31	n
OG0007622	0.331	n
OG0007623	0.604	n
OG0007624	0.104	n
OG0007626	0.692	n
OG0007627	0.604	n
OG0007628	0.469	n
OG0007629	0.455	n
OG0007631	0.604	n
OG0007632	0.862	n
OG0007635	0.604	n
OG0007637	0.6	n
OG0007638	0.33	n
OG0007639	0.582	n
OG0007640	0.585	n
OG0007642	0.595	n
OG0007643	0.182	n
OG0007645	0.14	n
OG0007647	0.565	n
OG0007648	0.255	n
OG0007650	0.911	n
OG0007651	0.016	y
OG0007655	0.323	n
OG0007658	0.941	n
OG0007659	0.33	n
OG0007660	0.859	n
OG0007661	0.646	n
OG0007662	0.16	n
OG0007663	0.604	n
OG0007664	0.857	n
OG0007665	0.948	n
OG0007666	0.857	n
OG0007667	0.331	n
OG0007668	0.897	n
OG0007670	0.761	n
OG0007671	0.955	n
OG0007672	0.387	n
OG0007674	0.614	n
OG0007676	0.585	n
OG0007677	0.911	n
OG0007678	0.607	n
OG0007679	0.955	n
OG0007681	0.6	n
OG0007682	0.055	n
OG0007683	0.128	n
OG0007684	0.584	n
OG0007687	0	y
OG0007688	0.862	n
OG0007690	0.33	n
OG0007691	0.856	n
OG0007692	0.42	n
OG0007693	0.31	n
OG0007694	0.614	n
OG0007695	0.862	n
OG0007697	0.948	n
OG0007698	0.862	n
OG0007699	0.124	n
OG0007700	0.042	y
OG0007701	0.604	n
OG0007702	0.119	n
OG0007703	0.175	n
OG0007708	0.005	y
OG0007713	0.103	n
OG0007720	0.433	n
OG0007721	0.466	n
OG0007723	0.473	n
OG0007724	0.212	n
OG0007725	0.326	n
OG0007726	0.794	n
OG0007727	0.685	n
OG0007730	0.311	n
OG0007731	0.692	n
OG0007732	0.239	n
OG0007735	0.085	n
OG0007736	0.165	n
OG0007738	0.615	n
OG0007751	0.685	n
